login,posId,symbol,type,volume,openTime,openPrice,closeTime,closePrice,profit,swap,commission,date
97060181,892209745,XAUUSD.v,buy,0.03,1782134477,4208.59,1782147296,4203.63,-14.88,0.0,0.0,2026-06-22
97060181,892209764,XAUUSD.v,sell,0.01,1782134477,4208.17,1782147296,4204.05,4.12,0.0,0.0,2026-06-22
97060181,892263755,XAUUSD.v,buy,0.04,1782136743,4204.4,1782147296,4203.63,-3.08,0.0,0.0,2026-06-22
97060181,892263788,XAUUSD.v,sell,0.02,1782136743,4203.97,1782147296,4204.05,-0.16,0.0,0.0,2026-06-22
97060181,892291517,XAUUSD.v,sell,0.11,1782137218,4214.1,1782143782,4195.88,200.42,0.0,0.0,2026-06-22
97060181,892291528,XAUUSD.v,buy,0.05,1782137219,4214.64,1782143782,4195.46,-95.9,0.0,0.0,2026-06-22
97060181,892459619,XAUUSD.v,buy,0.04,1782143450,4199.76,1782143776,4195.74,-16.08,0.0,0.0,2026-06-22
97060181,892459792,XAUUSD.v,sell,0.02,1782143451,4199.41,1782147296,4204.05,-9.28,0.0,0.0,2026-06-22
97060181,892478173,XAUUSD.v,sell,0.02,1782143800,4195.29,1782143920,4193.64,3.3,0.0,0.0,2026-06-22
97060181,892478177,XAUUSD.v,buy,0.04,1782143800,4195.79,1782147296,4203.63,31.36,0.0,0.0,2026-06-22
97060181,892478178,XAUUSD.v,sell,0.02,1782143800,4195.49,1782147296,4204.05,-17.12,0.0,0.0,2026-06-22
97060181,892485716,XAUUSD.v,sell,0.02,1782143925,4193.24,1782144103,4191.58,3.32,0.0,0.0,2026-06-22
97060181,892494456,XAUUSD.v,sell,0.03,1782144016,4194.02,1782144126,4192.24,5.34,0.0,0.0,2026-06-22
97060181,892494479,XAUUSD.v,buy,0.01,1782144017,4194.52,1782144126,4191.82,-2.7,0.0,0.0,2026-06-22
97060181,892505766,XAUUSD.v,sell,0.02,1782144141,4193.69,1782144373,4192.06,3.26,0.0,0.0,2026-06-22
97060181,892509623,XAUUSD.v,sell,0.03,1782144245,4194.32,1782144381,4191.39,8.79,0.0,0.0,2026-06-22
97060181,892509626,XAUUSD.v,buy,0.01,1782144246,4194.76,1782144381,4190.97,-3.79,0.0,0.0,2026-06-22
97060181,892516558,XAUUSD.v,sell,0.02,1782144392,4190.98,1782144433,4189.37,3.22,0.0,0.0,2026-06-22
97060181,892516564,XAUUSD.v,buy,0.05,1782144392,4191.39,1782147296,4203.63,61.2,0.0,0.0,2026-06-22
97060181,892516571,XAUUSD.v,sell,0.02,1782144392,4190.98,1782147296,4204.05,-26.14,0.0,0.0,2026-06-22
97060181,892522166,XAUUSD.v,sell,0.02,1782144446,4189.44,1782145675,4187.8,3.28,0.0,0.0,2026-06-22
97060181,892522879,XAUUSD.v,sell,0.03,1782144460,4190.08,1782145690,4188.39,5.07,0.0,0.0,2026-06-22
97060181,892522884,XAUUSD.v,buy,0.01,1782144460,4190.62,1782145690,4187.97,-2.65,0.0,0.0,2026-06-22
97060181,892539214,XAUUSD.v,sell,0.03,1782144929,4194.37,1782145690,4188.39,17.94,0.0,0.0,2026-06-22
97060181,892539232,XAUUSD.v,buy,0.01,1782144929,4195.39,1782145690,4187.97,-7.42,0.0,0.0,2026-06-22
97060181,892573531,XAUUSD.v,sell,0.02,1782145702,4189.19,1782145723,4187.56,3.26,0.0,0.0,2026-06-22
97060181,892575329,XAUUSD.v,sell,0.02,1782145727,4186.92,1782145803,4185.39,3.06,0.0,0.0,2026-06-22
97060181,892581262,XAUUSD.v,buy,0.06,1782145746,4186.47,1782147296,4203.63,102.96,0.0,0.0,2026-06-22
97060181,892581282,XAUUSD.v,sell,0.03,1782145746,4185.96,1782147296,4204.05,-54.27,0.0,0.0,2026-06-22
